customer_id,transaction_id,transaction_amount,region,transaction_mode,transaction_date,is_fraudulent
1133,09ef3c54-30dc-41c5-9ce4-e91e03a7c0c4,3894.91,Baltic States,Online Banking,2024-05-04 18:35:33,True
1632,68f4907b-49a7-4172-9781-fcd4154d9d05,942.47,Southeast Asia,Credit Card,2024-10-01 20:35:53,False
417,c3b92ac8-c171-43c5-ba60-568f7d46d4ad,2142.02,North America,Bank Transfer,2024-04-02 00:49:12,False
646,2ade2af7-ea1f-4041-b535-bb0c0dbb3b91,2409.93,Eastern Europe,Cryptocurrency,2024-09-02 17:48:01,False
1084,6783fe02-cd7d-4028-9dca-15c55d27054b,3578.07,Central America,Cryptocurrency,2024-12-30 20:32:07,True
892,21201379-c310-4ee8-8678-40e2c5915dd7,288.13,Central America,Bank Transfer,2023-08-12 08:38:20,False
757,36d9d14f-7d20-44e5-a49a-ffb537c5643b,322.19,Scandinavia,UPI,2024-09-30 23:24:48,False
386,437212c8-8ba6-4c11-970e-434cd08b16db,1663.13,Caribbean,Online Banking,2025-05-15 01:09:13,False
849,85886621-a29e-4131-9b5b-e55184ea125a,1888.67,North America,Mobile Wallet,2024-05-24 02:10:57,True
1919,e2996ca3-faae-40d5-b296-b839cfe059ee,2281.98,Baltic States,UPI,2025-04-27 18:30:57,False
1863,71720c68-86d7-42ca-b09e-0b2431fbee25,2656.4,Central America,Debit Card,2024-10-19 04:50:48,False
807,fbbed38e-9227-4d58-9014-c9567f5b27f5,1741.26,North America,Bank Transfer,2024-12-07 02:26:07,False
1271,e4e84561-7551-4ab7-b8b6-fde3c5bf015a,29051.73,Caribbean,UPI,2025-06-02 04:59:31,False
471,d7de6c36-256a-49a9-a15c-36b1fad48991,2867.86,Oceania,Mobile Wallet,2023-10-20 15:30:59,False
1068,35c2b5f3-1068-4dcd-aa22-981c0ede4a4c,2799.45,Central America,Cryptocurrency,2023-08-28 02:31:44,False
333,edfa06be-9d81-4e4d-a0ed-7e3b524f9948,1354.22,Southeast Asia,Bank Transfer,2024-09-20 23:41:50,False
361,a0342459-11c6-4908-9a42-04a147a8faae,450.85,Oceania,Debit Card,2024-08-15 02:58:06,False
1642,c78d9fb7-a44d-4ec4-aa47-63f4559fb6a2,634.13,Sub-Saharan Africa,Debit Card,2023-10-12 15:15:23,False
501,a5a3f75d-2aa8-4e36-9a6e-12f9d6846550,3541.02,Eastern Europe,UPI,2025-03-03 04:02:59,False
627,f07e99fa-d165-4d9e-a783-8d76b19f87d8,1307.88,Middle East,UPI,2024-11-20 09:59:41,False
1128,19924598-0525-417e-ab10-a0c5bcca70c5,4960.0,Sub-Saharan Africa,UPI,2024-09-20 02:56:40,False
427,c694837f-0d45-445d-8942-16696d33496d,866.17,Southeast Asia,Debit Card,2024-05-14 13:07:09,False
695,74fa29df-ad44-4b4a-9ca3-c97120986752,394.48,Central Asia,Debit Card,2023-10-08 20:36:54,False
899,9dce47e9-6ec8-4251-baaa-2a2549cbe923,2535.94,Sub-Saharan Africa,Bank Transfer,2024-04-18 08:12:08,False
716,da7bbd3c-3313-4af6-8658-71a2857689c5,34682.81,East Asia,Debit Card,2025-05-10 20:37:39,False
740,942f19ff-f33b-4159-8ac0-90fcf2eea3c6,1003.69,Baltic States,UPI,2025-06-07 18:59:17,False
855,8134248b-7552-4193-8c98-9a9fd983138a,2344.3,Scandinavia,Mobile Wallet,2024-09-06 17:05:52,True
1124,022b53a4-2466-40fe-a310-0461cdbd24ff,2549.21,South America,Online Banking,2023-10-10 08:52:42,False
1568,f595adcd-6a96-4a26-b868-818cd46937cf,13574.6,North Africa,Debit Card,2025-02-06 11:33:11,True
785,6920aa90-3278-479c-bd80-d8286b5aebc3,3623.71,East Asia,Debit Card,2025-05-10 05:04:06,False
1945,9355714b-db0a-4a3a-841a-3e0af376aa0d,3228.01,Eastern Europe,Cryptocurrency,2024-01-06 05:27:57,True
982,c2495f76-fd85-41b9-bcd6-2e50370ea532,3793.15,East Asia,Bank Transfer,2023-09-27 16:47:04,False
1285,c8214867-fddd-4fc1-83bd-8fd6d5fce411,3605.08,Antarctica,Mobile Wallet,2024-11-28 04:21:19,False
1855,4b66f53a-057d-4508-bb39-b43ec7759301,4798.94,Southeast Asia,UPI,2024-02-05 03:13:57,False
1574,ab82d35c-8566-4b6c-b4a3-e15632720462,25772.05,Scandinavia,Mobile Wallet,2025-06-06 10:20:25,True
1857,7799a2b2-6871-477f-96f8-ee224965b358,3654.81,Scandinavia,Cryptocurrency,2023-10-27 04:32:36,True
1167,b69b8ab2-1d02-49e0-8637-bf2e2e78bc63,4705.22,Baltic States,Mobile Wallet,2024-10-03 03:53:14,False
51,1b138d54-a54a-4e11-bbf3-2fbd593902f5,1451.59,Eastern Europe,Credit Card,2025-01-17 11:10:32,False
1399,5437842a-7fc8-4244-bbcf-7590afb84cc4,947.64,South Asia,UPI,2025-03-30 01:56:17,False
1278,d695ff65-fa0b-46fb-beee-cda4a39c8a8d,2978.84,Scandinavia,Mobile Wallet,2024-07-13 07:49:57,False
169,6c41ec18-1e0e-47fc-95ee-f6c58384f0e2,3263.52,Baltic States,Bank Transfer,2024-01-23 03:02:27,False
1948,3f62bf9d-a3d7-456a-a463-5b77d16b169e,1077.77,Balkans,Debit Card,2023-12-24 14:29:29,False
135,03466f57-d6ea-4bdf-8a57-d44d12ee017d,3071.05,North Africa,Bank Transfer,2024-07-09 05:28:41,False
312,d5a443de-f1d0-47c8-bbc5-59cb7f046543,2471.76,Western Europe,Bank Transfer,2024-05-06 14:16:34,False
840,8e4a8b02-afc8-4781-ac00-89c1f859e34b,1665.06,Antarctica,Bank Transfer,2024-06-02 06:47:20,False
1179,11b251ff-5dfc-442d-b354-de8c5188f10b,4420.56,East Asia,UPI,2023-12-30 00:29:22,False
570,60122df8-240d-4728-a22c-991043d04958,45791.43,South Asia,UPI,2024-04-01 00:45:06,False
1826,e4031208-8aa9-4cad-95b3-eb0c68b97449,584.36,Middle East,Online Banking,2024-03-13 05:22:20,True
1413,7ea79b7a-97e7-4a4a-9c19-1a0873c9507b,1341.45,Central America,Credit Card,2025-01-07 17:26:16,False
1477,af0d8372-1160-4f7a-955a-0689699a0f70,1591.04,Antarctica,Credit Card,2024-12-03 18:24:48,False
392,1f945ea8-527c-4ca7-bb65-a8b4d9cc41d8,134.39,Central America,Cryptocurrency,2025-03-09 09:37:14,True
701,ca96a217-2c39-4f3b-ac1b-b0ca9d6bb76e,3763.27,Baltic States,Bank Transfer,2024-05-16 08:28:34,False
74,bdea3135-b61e-4892-b39e-69043e0c9412,1884.7,Middle East,Mobile Wallet,2024-04-20 08:31:37,True
283,3c24161b-cfa7-4d21-9e0b-5ae44dcb96b8,13.67,Baltic States,Online Banking,2024-10-17 16:39:06,False
261,94288728-192e-4cc0-bffc-04806af88bfc,9530.84,East Asia,Online Banking,2024-07-11 16:27:08,False
1903,7fe29c48-0a32-4ce0-908e-b927e96c8ff8,1123.37,Caribbean,Debit Card,2023-10-30 18:46:42,False
1818,d4c2b8f6-e270-44c6-92ce-41029c8d7ae8,4115.31,Antarctica,Credit Card,2025-01-25 17:17:28,True
1900,9d771e7f-948c-4565-baaa-c6a8be1c80a3,143.08,Caribbean,UPI,2023-08-12 03:37:09,False
1844,58b09bed-f3bb-48b0-a620-0c11ff3daba2,1552.42,Caribbean,Online Banking,2025-01-02 12:01:54,False
245,628e50f0-35ab-4507-9bf7-9873e4f10f42,4807.24,Antarctica,Debit Card,2024-03-13 16:07:39,False
767,6cab7835-9035-4e04-ab3c-dce360fe5698,3732.41,Baltic States,Cryptocurrency,2024-08-27 01:56:56,False
23,3d4f9dd1-d7ad-4761-908c-70cfd916ceb4,4504.18,Western Europe,Credit Card,2024-06-28 07:35:39,False
512,09421a77-69a7-41db-9a0b-d59ae44bbbbf,3257.9,Central America,Debit Card,2023-08-02 01:53:46,True
789,637c4d1f-2e5e-4e40-80e9-8b63251a96e8,32625.12,Baltic States,UPI,2024-06-20 07:34:57,False
1929,5ac00665-1d16-40de-8e91-954d47eb249c,3518.42,East Asia,UPI,2025-01-31 21:18:03,False
926,d14d45fe-569c-457d-be2a-4dd6c382b7d8,1660.64,Oceania,UPI,2024-07-15 03:31:10,False
1519,e509ed0d-a11d-4a78-b70b-1fcfc230ae37,188.07,Caribbean,Credit Card,2024-12-28 07:56:49,False
1143,2c4a1ab9-873f-402f-a9ab-b39e57f1619c,4348.76,Oceania,Cryptocurrency,2025-03-27 19:34:39,True
921,3c9637a6-a53c-4b17-968b-3344eb4d4531,2526.44,Caribbean,Debit Card,2025-03-03 09:53:31,False
755,310bc261-55a7-4d4d-a97f-5fd71ea154ed,494.64,East Asia,Online Banking,2023-09-17 01:18:19,False
423,ac1cd098-1c9b-467b-9a70-1259926d013f,742.36,Baltic States,Bank Transfer,2024-01-10 16:10:35,False
1826,c5c2832e-1528-417c-83cc-b97fe0539f10,2928.52,Caribbean,Bank Transfer,2024-10-07 21:10:35,False
617,2952f10c-2f6b-4572-8531-11b7ea786002,4878.32,Antarctica,Debit Card,2024-05-10 06:10:17,False
1942,3bf60ca0-00e1-4af9-83e6-e748760f55b7,274.91,South Asia,Online Banking,2024-02-07 04:08:05,False
93,b79ed5c4-1cde-4d97-879c-358f31c059c0,303.25,Baltic States,UPI,2023-11-21 08:13:17,False
1836,235c997e-b3ba-4237-be74-df7e34432fd8,4524.97,Baltic States,Debit Card,2023-12-22 20:56:52,True
428,51f2775e-2a06-435e-b552-3af802c7da75,2268.01,Caribbean,Credit Card,2023-12-17 01:26:23,False
1939,e903cbd5-d142-4305-8083-aee8b0f4b115,3809.96,Caribbean,UPI,2024-09-30 03:49:26,False
1827,a3281ad1-796e-4e7d-9093-365c9d60c4d8,1301.85,Scandinavia,Mobile Wallet,2025-06-12 01:15:58,False
1539,bd4893ef-2682-43d0-a307-a391d8fdfc2b,2146.12,North Africa,Bank Transfer,2024-09-07 00:48:50,False
1274,787fd029-5a51-4417-a2f2-9aa83fb682ec,624.13,South America,Debit Card,2024-10-16 02:24:01,False
1449,8309f4e3-437a-4753-b829-5eb1b6e17b2f,402.05,Balkans,Cryptocurrency,2025-02-12 21:52:06,False
1985,b116fb5a-e3c8-4a8d-a238-30c1da1dd531,22386.69,Scandinavia,Online Banking,2024-09-22 21:10:56,True
1591,ccf878af-2d8f-4a22-9bb7-b58c71a06c90,2705.58,Oceania,Debit Card,2024-07-06 02:06:35,False
955,88fa6547-080d-49c5-94cc-b90abcc182bf,40833.77,Southeast Asia,Credit Card,2025-02-04 15:28:41,False
1742,f9e87d5e-a797-4be5-b562-57cde9ba7cb6,3613.31,Central Asia,Credit Card,2024-08-29 07:35:43,False
1765,d3250a88-54c8-4405-8285-6b92f6996f32,892.79,South Asia,Bank Transfer,2025-02-13 15:05:29,False
1487,d3b25cc6-f589-4b4a-963e-fe648dbb64ea,28875.13,Central Asia,Debit Card,2025-05-05 20:12:52,False
856,b06c5ff2-2be2-4da3-8d6d-61683e3a7dcd,22122.13,Sub-Saharan Africa,Debit Card,2023-12-29 10:38:44,False
26,cc9e97dd-b965-4519-9b2f-4f81be440536,3420.49,North America,Cryptocurrency,2024-07-10 21:58:28,True
1797,fc91b571-ff07-434e-81bd-de3e31b4121f,2390.43,Eastern Europe,Mobile Wallet,2025-03-16 14:41:41,True
3,2e1c24ea-8a44-44cd-b4dd-b92fca11d6da,98.47,Baltic States,Debit Card,2024-11-17 01:38:00,False
73,c192003d-37cb-4cf0-859f-d73759f409a7,2665.52,Sub-Saharan Africa,Cryptocurrency,2024-02-08 07:09:09,True
363,d238f043-5600-47c5-8b78-82a777f25d2b,4289.82,Middle East,Debit Card,2023-12-10 14:58:55,False
1540,b4d9c2e6-aaa8-4f51-84f3-f9ed48d0b156,2970.97,Baltic States,Bank Transfer,2023-11-15 06:22:09,False
1188,f436e822-898a-4ac9-afce-7b46f0ab3893,773.46,North America,Bank Transfer,2023-09-01 14:06:21,False
1702,2399cda6-d85c-45af-b542-593867d66826,7676.11,Central America,Online Banking,2024-07-22 03:02:11,False
984,4bd483c7-e99e-437e-a2f6-b6efc1224e48,802.24,Balkans,Credit Card,2024-08-25 20:13:46,False
727,41fd9ef6-d089-4fd1-a9fb-8bd39dca552b,3294.04,Oceania,Online Banking,2025-04-04 21:35:17,False
1579,3a9e5e9f-ce42-43c2-9335-2e302aa06c28,1940.88,Middle East,Credit Card,2024-10-08 03:11:38,False
347,7cde328a-80b6-4f35-a9cb-e22b938e79be,1539.71,Central America,Cryptocurrency,2025-03-11 10:53:50,True
679,8b82c0ed-03df-4f9b-8299-723ff75a6148,229.99,South America,Bank Transfer,2024-08-31 10:31:05,False
277,3dd1b545-30ad-4249-86b7-cd946c75b0a3,2964.91,Scandinavia,Online Banking,2024-09-12 10:26:38,False
1754,1c7a680b-5721-44ec-97a1-33deff0cb2f0,1502.51,Central America,Debit Card,2024-04-21 21:37:14,False
1743,6c4bb9b9-2dd9-4c53-9cb0-a0cad76d7270,4217.47,Antarctica,Cryptocurrency,2024-09-14 03:44:53,False
715,c3de5b78-a5ef-4df0-904d-a8f69c7a3b16,561.32,South Asia,Mobile Wallet,2025-03-02 06:28:49,True
1168,ee73b5a2-3515-47b3-b678-77d2af2618b3,4754.72,Western Europe,Bank Transfer,2025-02-14 21:51:26,False
1662,dd1e5846-bade-4187-b6c3-cce278dadc6a,281.27,Eastern Europe,Cryptocurrency,2024-06-13 21:39:50,True
657,46625b0f-b5dc-43e8-bf69-dce5301e282f,265.3,South America,Credit Card,2024-01-12 12:36:35,False
374,e29258bd-0136-4c55-84b2-3c581c481f8c,2193.21,Southeast Asia,UPI,2024-05-09 14:38:22,True
301,5220198b-86a1-4de0-aa90-bd795583ae8b,3151.36,East Asia,Debit Card,2025-06-27 08:38:25,False
481,740296d1-a5b4-47a4-9dfb-f879fd2661ae,4529.64,North America,Mobile Wallet,2024-04-05 10:53:45,True
221,71dd2aac-4d61-40c9-9a75-a39e16e7878f,490.51,Caribbean,Online Banking,2025-05-04 19:09:15,False
432,f13d4144-9bd6-4f67-88bc-1259739b072b,969.09,South America,Online Banking,2024-03-22 09:29:00,False
864,bf362b77-5a4f-4ee1-93f4-1d5b9f4ea96d,1737.74,Antarctica,Bank Transfer,2025-07-05 20:22:02,False
1127,cc46c6d7-5518-47ff-a407-484c0f19d589,3542.11,Balkans,Debit Card,2024-05-13 11:01:36,False
565,31d5adb5-8b6d-4c3c-bac6-3e840ab8651b,1565.23,Antarctica,UPI,2023-08-02 07:39:05,False
868,1924b345-628c-4853-9823-3e18b3d570ea,1569.38,Southeast Asia,Debit Card,2024-09-16 23:51:30,True
548,05039e11-da26-43b1-90c2-8b7dc7f0a88c,34842.44,Caribbean,Debit Card,2025-02-21 22:21:24,False
1103,fb98100c-e2d7-4cfa-86cd-0a437416ec51,4832.77,Scandinavia,Credit Card,2025-04-24 07:39:30,False
205,2f304c28-7334-4d11-bd41-1d398f669dbc,1497.01,Central Asia,Debit Card,2025-01-27 11:49:21,False
278,733932a1-1482-4d2c-ba88-04d2c303d37a,3717.94,Sub-Saharan Africa,Credit Card,2025-07-29 11:36:17,False
232,df218f6b-ceeb-417f-9bf0-d17fda351db2,3283.7,Oceania,Bank Transfer,2025-04-26 17:20:09,False
1570,ee535989-ca6d-4c88-bbc0-5c8bba9d4dc1,2100.94,Sub-Saharan Africa,UPI,2024-07-02 17:52:25,False
1211,9c048dfe-d393-4702-bea6-7ce854d3b025,2115.88,Baltic States,Credit Card,2025-02-19 11:01:20,False
834,18e8aa1f-4408-4b9e-a294-9c1dde9d8087,3079.6,Southeast Asia,Credit Card,2025-07-19 04:14:24,False
1414,833023f1-5a7f-4566-a9d4-74eaf24c1fe9,3058.99,Antarctica,Bank Transfer,2024-04-17 11:23:20,False
718,0a3b3607-67fc-45dd-8059-8c872b22c57d,1504.34,Antarctica,Cryptocurrency,2023-10-20 14:01:30,True
1204,15bf1923-dd99-483a-94b4-0d6300b00c00,4368.04,Antarctica,UPI,2023-10-17 11:20:12,False
86,aff44338-1020-4a10-9bcb-fc2f1687f639,1691.73,North Africa,Online Banking,2023-11-26 21:51:10,False
566,02859231-4a54-49c5-b26d-c54aca697e21,981.38,Antarctica,Debit Card,2025-03-20 18:13:27,False
1358,8d9f3dde-8aff-475e-a92b-21c013cde815,3293.57,North America,Cryptocurrency,2024-12-13 13:50:27,False
914,b215732a-ed3f-4680-bbf9-8b8d6d15e7f4,2116.69,Central Asia,UPI,2023-10-24 01:46:48,False
678,93d6eb92-c7d6-4acf-99d8-f3cf40d7c03d,4355.47,North Africa,Mobile Wallet,2024-05-17 05:47:30,False
148,6b17247d-9a2b-41af-9214-8326cc3e69a5,534.91,Central Asia,Mobile Wallet,2023-09-07 17:31:18,True
1638,fb827532-d013-4836-8d74-ccdcc00ba7d3,3816.69,Baltic States,Online Banking,2023-08-03 12:29:30,False
517,97ce2d8d-f293-41f3-a69c-b51ef67d775d,19.32,Central Asia,Bank Transfer,2024-04-20 17:06:27,False
890,d894d616-d4e7-4ab5-87dc-de9adb377299,762.83,Eastern Europe,Mobile Wallet,2025-03-09 03:16:44,True
1364,4fb20469-a2c8-450d-9af3-91e6458f46de,3712.02,Scandinavia,Online Banking,2023-11-21 06:45:18,False
1222,63c42beb-b567-449d-a17f-3b666cc9cee4,275.48,Balkans,UPI,2023-12-12 11:33:51,False
1537,2bd7850b-9a32-4848-ae9d-898cef736370,1810.01,Southeast Asia,Bank Transfer,2025-02-19 03:23:40,True
913,36bb3f46-0b8e-4d60-ab6e-49f8cc6c27d2,18789.46,Middle East,Cryptocurrency,2024-09-11 05:17:43,True
1746,0a6171f6-f525-4780-9ca8-89466ea4738a,4899.81,Eastern Europe,Bank Transfer,2024-07-25 19:12:24,False
1161,a3ba927e-5c35-407d-bf72-4d79cf4a6910,935.82,Oceania,Credit Card,2024-05-05 06:46:41,False
1912,f4ce870f-298c-4175-9513-43f017bd6c6e,1187.63,Baltic States,Credit Card,2025-03-15 05:19:28,False
14,2dde4ff8-c921-4fa4-be78-f7a55efc256e,3428.76,South Asia,Online Banking,2024-08-10 13:55:41,False
1844,af453cc7-bcc4-4edc-9df6-004519553411,3055.5,Central America,UPI,2024-05-05 20:19:14,False
1673,f479f985-e919-4361-8e2f-6ac7f40d3204,2634.07,Middle East,Mobile Wallet,2025-06-22 01:04:00,True
919,bd011dcf-6e51-415f-affd-ee004d902fac,450.34,Central Asia,Mobile Wallet,2025-02-18 20:33:36,True
1888,7b4f4962-30d3-4af1-9cba-d95bfb457b26,966.82,South America,Bank Transfer,2023-08-24 07:23:59,False
1097,e88e4ec9-815e-45f8-9e23-44d4825d5f5e,1371.74,East Asia,Online Banking,2024-04-04 19:22:02,False
1419,814c4307-0508-4cf5-ac94-a76ed18aa6e2,1537.65,Baltic States,Online Banking,2024-11-28 09:45:27,False
1812,6c7fdab6-b1dd-412e-b160-9f2ffaff58a5,3102.05,Eastern Europe,Cryptocurrency,2023-12-02 05:18:10,True
1717,e19c372d-27ad-4a33-acbd-3cb7c53f1765,1292.81,Central Asia,Bank Transfer,2024-06-24 16:36:58,False
1048,2c71d790-2b80-4d46-8282-045b0ff5c9f6,11606.2,Antarctica,Bank Transfer,2023-08-22 19:18:36,False
994,ff8e0bda-139b-44a6-87ef-e2766611254a,3700.1,North Africa,Debit Card,2024-04-23 12:58:28,False
1295,a0a0f0dc-b02e-4972-b4ac-c26a4d772d4d,362.77,Central America,Online Banking,2023-11-04 09:15:39,False
1671,b4753eb9-a252-4d45-9313-e76857327694,3668.64,North Africa,Bank Transfer,2023-09-29 15:53:35,False
1880,b8f2ed87-325d-4e21-8cd9-09a3f6a68211,3680.58,Oceania,Cryptocurrency,2025-02-01 11:38:00,False
185,6ed8c21a-ec91-410f-a03c-056cf8a1ae90,1399.72,Oceania,Cryptocurrency,2025-06-17 09:46:31,True
429,5e600923-9161-4d92-bdc4-76a27b1b4eb3,4946.37,Balkans,UPI,2024-03-26 20:14:27,False
339,58707383-d3b1-4078-aa96-6453a1849adb,4765.45,Baltic States,Online Banking,2024-09-18 08:45:18,False
1912,670b312f-af5a-45b6-aeb2-c0e75e419fd8,3754.12,South Asia,Mobile Wallet,2025-03-08 14:28:37,True
17,13abfae5-81b6-4236-a803-01c5b90b42d1,164.26,South Asia,Cryptocurrency,2024-12-15 13:58:31,False
634,6c7fd5c3-1bbd-4b85-9a81-2ba7fd6e30f8,3761.36,Western Europe,UPI,2024-01-24 04:45:21,False
527,d6890123-c213-4695-b61a-b035e1ada600,2350.81,Middle East,Debit Card,2024-05-27 01:07:07,True
743,300dec8b-88ce-4f04-b4da-e0b80d9b4ed3,3412.53,Baltic States,Mobile Wallet,2025-04-11 04:56:45,True
1507,32562108-5d21-47b1-8a7e-2fbfb7a02f64,2116.27,North Africa,Online Banking,2023-11-16 18:34:46,False
1784,cfcc2710-ab8a-4424-b338-40aa9d0a026d,3007.42,Caribbean,Mobile Wallet,2024-08-25 19:59:52,False
1901,8de79dc3-965d-4b05-ac2f-2a92f2784cd5,25045.66,Central America,Credit Card,2023-10-11 07:14:14,False
987,054db390-2c13-4ec9-b159-c02e4d30f645,2869.71,South Asia,Online Banking,2024-10-15 17:17:32,False
855,60d67afa-d19a-4b13-b6e9-8afef8104d1d,186.96,Central America,Online Banking,2023-12-23 21:50:22,False
1668,5227f5dc-27d2-4623-9fc2-6a7da312d3e4,1523.84,Balkans,Online Banking,2024-08-27 19:57:50,False
1818,44d4ab3f-6f12-4bd5-b85b-346e3ff78de7,994.69,Southeast Asia,Debit Card,2025-06-01 03:49:12,True
943,51555107-eca0-46ff-8a59-e1ecfa7a9a6b,4117.04,Western Europe,Credit Card,2025-01-18 22:59:34,False
1064,e3fc122b-7c84-4b9e-971c-89ed0dad0b59,47910.87,Western Europe,Credit Card,2024-08-04 23:33:49,False
1720,59955a55-5d19-44d0-a73b-c62efc7c6298,567.11,Central Asia,Mobile Wallet,2025-03-25 20:10:17,True
689,f3296fcb-84f4-4d7b-a6a5-2d4e4e9a03bb,3329.52,Sub-Saharan Africa,Cryptocurrency,2024-09-05 14:04:04,True
1584,e0762051-2313-45ff-912d-92f5b5428fff,979.22,East Asia,Online Banking,2025-03-04 16:51:26,False
369,694e499b-f861-414d-b3ad-c026cdd2fe5e,46357.17,South America,Credit Card,2024-08-26 17:52:38,False
1165,48b2e937-5ab2-4567-87ae-f37043173153,3747.03,North Africa,Credit Card,2023-12-15 02:15:44,False
152,6e58e30a-a356-4753-838c-2051a14e085a,439.04,Scandinavia,UPI,2024-11-27 15:55:33,False
516,7c925d78-c9f6-4a22-93bd-112231b28a63,462.74,East Asia,UPI,2024-10-26 01:59:25,False
834,148eeb88-720a-40c6-886f-6a44cb2a8f32,969.54,Western Europe,Mobile Wallet,2023-09-28 01:35:31,False
1453,1d188f90-7235-4851-8c87-47c6caabd25d,1166.31,Caribbean,UPI,2024-01-30 03:19:47,False
1682,c97a5f2d-5304-46dc-9b59-2464d12c504a,3376.2,North America,Cryptocurrency,2025-07-06 07:49:02,False
215,722cdf5c-01af-458f-bcd1-fb296b29c22d,27425.56,Central America,Online Banking,2024-07-20 10:46:59,False
67,bb786b9b-b9a3-4717-813d-7297880ada96,2544.33,Balkans,Mobile Wallet,2024-06-16 10:18:55,False
195,996cef8e-c7d7-4563-bc73-7a37c4a1c301,4240.81,Middle East,Debit Card,2024-11-13 00:33:14,True
57,4374a972-d58b-4a73-8bb6-baaf8ff39cbd,2937.14,South America,Mobile Wallet,2025-02-20 03:55:40,False
766,96b8ec66-70f0-4a34-8581-3da5ced995f6,4863.72,South America,Mobile Wallet,2025-04-14 05:06:15,False
1291,dbb1e2dd-d216-48b0-b591-0137d347b7b1,3648.17,Middle East,Online Banking,2025-07-07 17:54:58,False
1760,29afe2f4-c41e-442a-ae25-713c580da684,631.06,South Asia,Mobile Wallet,2023-12-25 23:54:28,False
128,c2ca3c1d-fefb-44f5-b688-1f5d896bce89,4547.86,Caribbean,UPI,2025-02-15 00:58:52,False
1766,45fca622-6d8c-420d-8f9c-58c4ef002602,404.11,Oceania,Cryptocurrency,2024-05-12 23:48:16,True
364,400e769a-ebc0-4bcd-a9d5-8b70adb109b6,4493.83,North America,Cryptocurrency,2025-04-21 04:06:02,False
1694,306b3393-73c8-4139-a941-9286551a75a0,4352.26,Central Asia,Online Banking,2025-07-24 04:35:50,False
1173,7305a40e-1b85-4bde-bf06-f5b8af0f3c1e,960.74,Baltic States,Online Banking,2025-03-21 23:27:26,False
1724,9ea853f3-2727-43d9-aa6f-811647074cba,3910.21,Scandinavia,Credit Card,2023-08-28 12:59:53,False
649,e31e6c74-53ba-4be1-8443-77370e957969,242.94,South America,UPI,2023-11-05 04:46:26,False
217,970b208e-3e85-40cd-ad2c-f8dd4132966f,29442.32,Balkans,Mobile Wallet,2025-01-30 11:10:58,True
120,d6a357f2-6824-46c2-9160-028f8d6e6f66,1350.87,Middle East,Online Banking,2025-04-19 00:30:15,True
164,6d2f7e85-27f5-4f52-9c6f-714463cc457e,2441.44,South Asia,Mobile Wallet,2023-10-27 23:23:08,True
1527,27a90ba5-3ce8-4ba1-ac60-2a1ec5a6f446,2074.57,Western Europe,UPI,2025-06-09 17:52:43,False
1445,1149d7a7-4e57-4ea5-89d2-4b614a6f6b76,27016.59,North Africa,Debit Card,2024-12-07 10:34:21,False
1919,30fbd8a9-09aa-4e17-aab3-3cba99284080,1965.68,North America,Cryptocurrency,2024-12-04 19:42:42,False
1803,051af979-2171-421c-87f5-fd67a39fea1f,3046.66,North Africa,Credit Card,2024-02-05 09:59:29,False
880,7ecf6f2d-1942-4c3c-ab61-200d3d89e7de,370.77,Balkans,Bank Transfer,2024-09-17 03:10:23,False
357,fe6a4fb5-a6a9-4353-948a-0a69a1bbe4da,2345.37,Oceania,Credit Card,2024-10-12 04:50:00,False
683,6a0dd4a0-73de-4a6f-b1cb-59cdd3d7a825,899.45,Eastern Europe,Credit Card,2025-07-12 22:46:09,False
948,b0169c73-3ba3-44b9-b683-e9ba34aac308,4793.41,Oceania,Credit Card,2024-11-14 10:00:27,False
1648,35aa4dae-1e52-4728-9119-682136263663,2768.13,Central Asia,Debit Card,2025-04-01 23:36:07,False
685,68e8271b-2455-4fb0-90dd-26e7c2182358,3205.7,East Asia,Mobile Wallet,2024-05-01 19:15:57,True
568,72f90772-70bb-4acb-a89c-34367b054a18,2516.41,Caribbean,Online Banking,2024-05-24 03:59:15,False
422,9502b2a1-e655-48ca-bfc2-ca6c8f5cf6fc,4255.92,South Asia,Bank Transfer,2024-12-20 05:26:08,False
1356,e74f450c-1299-4510-8b65-0138270accde,2100.11,Central Asia,Credit Card,2024-06-15 12:10:25,False
348,c4e41bd2-57a5-44d1-8151-e3de0b583113,1716.34,Antarctica,Debit Card,2024-11-28 03:43:53,False
470,be32bbc4-ea77-4bf5-882d-54625da2ed22,4325.27,Sub-Saharan Africa,UPI,2024-12-07 00:53:04,False
574,a32eb4fd-f960-4805-a95d-0cd909621edd,4537.01,South Asia,Credit Card,2023-09-26 03:09:54,False
286,94081e50-ae6a-421e-8f45-90e50ac7c5dc,2068.29,Western Europe,Online Banking,2024-09-10 13:51:10,False
1981,f5cbe790-3b68-4a9f-8741-74fbb751aca6,4130.57,South Asia,Cryptocurrency,2024-09-19 19:35:55,True
742,f22dad43-4c53-44f5-b227-e774b8769d53,3480.56,Middle East,Mobile Wallet,2024-01-12 09:08:57,True
1323,117c5778-b5fe-4748-81c4-0da6ae5e19a9,9074.64,Eastern Europe,Cryptocurrency,2023-10-24 09:38:15,False
345,19e0b5df-6b2f-46a8-a585-543f047e0cd3,4118.39,Sub-Saharan Africa,Credit Card,2023-10-03 01:51:59,True
